*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Feb  6 2025 20:33:19
*************************************************
parsing config file: /home/wzz/Pythia/config/pythia.ini

trace_0 /home/wzz/Pythia/traces/605.mcf_s-472B.champsimtrace.xz
scooby_state_403012|15|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|0|-24 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_41d3b5|33|-1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|6|-9 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dcb|7|-30 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc3|8|-2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|36|34 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dfb|17|-9 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|18|-33 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_402dc7|14|0 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_402dc3|6|-44 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dfb|23|9 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_40307e|15|-47 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|32|13 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc3|45|-2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|4|-11 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_402dcb|8|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|63|0 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_402dc7|13|0 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_403012|46|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|2|-48 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402e04|7|-1 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|14|-38 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|41|-14 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|4|-8 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|60|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|5|-14 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_402dfb|42|8 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_402d9f|4|0 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_403083|55|13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc3|16|-35 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|22|-16 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|45|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|13|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|20|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|7|0 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_40307e|44|41 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|14|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|58|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|58|51 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|2|-12 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|63|13 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|43|-20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|32|-27 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|12|-3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|49|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|51|9 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|14|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|16|-37 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|6|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|30|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|46|18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|2|-36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|10|-33 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|24|18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|20|-6 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|20|-33 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|10|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|11|-36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|49|34 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|34|-14 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_403012|53|-5 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|49|47 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|24|20 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403083|12|-51 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|16|-39 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|61|11 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dcb|22|-23 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402d9f|6|0 0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,
scooby_state_40307e|4|-56 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|3|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|11|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|18|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dcb|34|23 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40301c|24|-31 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403083|30|-29 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|32|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|49|41 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403012|28|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|13|-42 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_402d9f|19|0 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_402dc7|17|15 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40301c|48|-7 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|52|52 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|15|-15 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|3|-45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|49|10 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|5|-29 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|6|-8 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|62|39 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|40|-22 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|40|-8 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_403083|2|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|51|36 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|22|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|0|-36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d79|34|-1 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_40307e|20|18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|53|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|16|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|5|-13 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|14|-42 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|3|-20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|46|20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|48|23 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403039|22|-14 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_403083|28|-35 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|41|-10 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_41d3c2|20|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dcb|1|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|26|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|46|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|29|-22 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|3|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|24|-30 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|22|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|24|-36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|15|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|36|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|17|-38 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|30|-33 1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|15|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|59|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|17|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403039|24|-7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|31|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_41d3c2|4|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|39|-12 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|30|0 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_402dcb|58|30 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dcb|20|20 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403012|6|-16 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|17|0 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_402dc3|16|-41 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dfb|32|8 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|37|-12 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402d9f|11|0 0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,
scooby_state_403012|1|-26 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_402dc7|9|-16 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|49|43 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|24|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|57|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|9|-5 0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403083|18|-45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|10|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|62|0 0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_403012|10|-12 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|14|-18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|26|-34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|1|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|15|-19 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_402dc7|21|-12 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_41d3c2|22|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc3|7|-41 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|0|0 0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_402d40|52|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|24|-32 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|23|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|11|-11 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_402dcb|50|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|62|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|48|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_403039|22|-34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dfb|17|8 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_41d3c2|57|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|23|-12 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_402dc7|13|-12 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|42|-7 0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,
scooby_state_402dcb|50|35 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|8|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|40|36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|48|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|15|-12 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402e04|0|-2 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|2|0 0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_403083|4|-52 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|48|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|61|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_403012|53|-10 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_402dc3|21|-28 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|4|-9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|42|-9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|14|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|39|-10 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|24|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|44|-6 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403012|2|-40 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|29|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_403039|10|-18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|17|-29 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|52|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_40307e|37|-18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dfb|2|-10 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_41d3c2|56|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|44|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|8|-28 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|4|-45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|45|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|15|-40 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_40307e|32|-14 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|16|-16 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|2|-43 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|11|-45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|3|-1 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_402dc7|0|-12 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_403083|28|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dfb|32|-10 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|35|-6 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|30|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|60|10 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_41d3c2|35|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402d9f|12|0 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_40307e|47|45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|49|42 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|36|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|44|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|2|-33 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_41d3c2|58|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|24|-9 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|35|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_403012|63|32 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|54|4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|54|34 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|3|-56 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|14|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|2|-22 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|3|-31 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|45|-18 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403012|0|-7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|20|-7 0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,
scooby_state_403012|17|-6 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_41d3c2|8|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|10|-30 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|28|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|4|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|58|34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|6|-16 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|24|-29 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|56|10 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403012|34|-16 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|9|-20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|30|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc3|2|-34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|34|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|28|18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|10|-33 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|5|0 0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,
scooby_state_402dc3|51|-2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|44|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|19|0 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_402dcb|52|40 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403039|28|-11 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_40307e|6|-45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|31|-31 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|63|46 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|24|-8 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_41d3c2|33|0 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|42|-18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|3|-43 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|6|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_40307e|21|-41 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|38|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|30|-13 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_403012|0|-8 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403083|52|-8 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_403039|2|-16 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_40307e|46|39 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|12|-14 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|16|-20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|32|18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|35|5 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|1|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|10|-6 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403039|6|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|56|47 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dfb|38|8 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|47|25 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|29|-14 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_402dcb|20|-37 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403039|50|-11 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_40307e|18|-40 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|17|-20 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402d79|24|-1 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_41d3c2|27|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|31|8 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|1|-13 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_402dcb|63|20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|32|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|9|0 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,
scooby_state_40307e|30|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
